0,0,nan
0,1,nan
0,2,nan
0,3,nan
0,4,nan
0,5,nan
0,6,nan
0,7,nan
0,8,nan
0,9,nan
0,10,nan
0,11,nan
0,12,nan
0,13,nan
0,14,nan
0,15,nan
0,16,nan
0,17,nan
0,18,nan
0,19,nan
0,20,166.31
0,21,161.99
0,22,163.72
0,23,168.90
0,24,176.67
0,25,176.67
0,26,146.45
0,27,177.54
0,28,172.35
0,29,161.99
0,30,216.40
0,31,207.76
0,32,208.63
0,33,215.53
0,34,212.94
0,35,228.49
0,36,212.94
0,37,206.90
0,38,191.35
0,39,184.44
0,40,197.24
0,41,194.10
0,42,190.96
0,43,211.88
0,44,180.50
0,45,201.42
0,46,219.20
0,47,199.32
0,48,226.52
0,49,231.75
0,50,200.38
0,51,205.61
0,52,208.74
0,53,210.84
0,54,196.19
0,55,187.82
0,56,194.10
0,57,193.05
0,58,199.32
0,59,194.10
0,60,nan
0,61,nan
0,62,nan
0,63,nan
0,64,nan
0,65,nan
0,66,nan
0,67,nan
0,68,nan
0,69,nan
0,70,nan
0,71,nan
0,72,nan
0,73,nan
0,74,nan
0,75,nan
0,76,nan
0,77,nan
0,78,nan
0,79,nan
1,0,nan
1,1,nan
1,2,nan
1,3,nan
1,4,nan
1,5,nan
1,6,nan
1,7,nan
1,8,nan
1,9,nan
1,10,nan
1,11,nan
1,12,nan
1,13,nan
1,14,nan
1,15,nan
1,16,nan
1,17,nan
1,18,nan
1,19,nan
1,20,171.49
1,21,166.31
1,22,165.44
1,23,166.31
1,24,180.13
1,25,131.76
1,26,163.72
1,27,187.90
1,28,182.72
1,29,164.58
1,30,209.49
1,31,220.72
1,32,223.31
1,33,228.49
1,34,206.90
1,35,200.85
1,36,212.94
1,37,206.90
1,38,201.72
1,39,192.22
1,40,201.42
1,41,203.51
1,42,187.82
1,43,174.22
1,44,188.87
1,45,209.79
1,46,201.42
1,47,235.94
1,48,201.42
1,49,220.25
1,50,210.84
1,51,222.35
1,52,218.16
1,53,225.48
1,54,199.32
1,55,219.20
1,56,185.73
1,57,189.92
1,58,200.38
1,59,173.18
1,60,nan
1,61,nan
1,62,nan
1,63,nan
1,64,nan
1,65,nan
1,66,nan
1,67,nan
1,68,nan
1,69,nan
1,70,nan
1,71,nan
1,72,nan
1,73,nan
1,74,nan
1,75,nan
1,76,nan
1,77,nan
1,78,nan
1,79,nan
2,0,nan
2,1,nan
2,2,nan
2,3,nan
2,4,nan
2,5,nan
2,6,nan
2,7,nan
2,8,nan
2,9,nan
2,10,nan
2,11,nan
2,12,nan
2,13,nan
2,14,nan
2,15,nan
2,16,nan
2,17,nan
2,18,nan
2,19,nan
2,20,154.22
2,21,138.67
2,22,165.44
2,23,151.63
2,24,170.63
2,25,154.22
2,26,174.08
2,27,136.95
2,28,181.85
2,29,201.72
2,30,200.85
2,31,204.31
2,32,177.54
2,33,199.99
2,34,221.58
2,35,187.90
2,36,191.35
2,37,215.53
2,38,190.49
2,39,213.81
2,40,189.92
2,41,205.61
2,42,202.47
2,43,194.10
2,44,202.47
2,45,210.84
2,46,218.16
2,47,215.02
2,48,226.52
2,49,226.52
2,50,224.43
2,51,211.88
2,52,194.10
2,53,182.59
2,54,202.47
2,55,181.54
2,56,187.82
2,57,176.31
2,58,197.24
2,59,183.64
2,60,nan
2,61,nan
2,62,nan
2,63,nan
2,64,nan
2,65,nan
2,66,nan
2,67,nan
2,68,nan
2,69,nan
2,70,nan
2,71,nan
2,72,nan
2,73,nan
2,74,nan
2,75,nan
2,76,nan
2,77,nan
2,78,nan
2,79,nan
3,0,nan
3,1,nan
3,2,nan
3,3,nan
3,4,nan
3,5,nan
3,6,nan
3,7,nan
3,8,nan
3,9,nan
3,10,nan
3,11,nan
3,12,nan
3,13,nan
3,14,nan
3,15,nan
3,16,nan
3,17,nan
3,18,nan
3,19,nan
3,20,171.49
3,21,168.04
3,22,169.76
3,23,165.44
3,24,197.40
3,25,173.22
3,26,156.81
3,27,174.08
3,28,193.08
3,29,188.76
3,30,188.76
3,31,206.03
3,32,210.35
3,33,206.03
3,34,225.90
3,35,221.58
3,36,216.40
3,37,212.94
3,38,181.85
3,39,215.53
3,40,197.24
3,41,193.05
3,42,192.00
3,43,200.38
3,44,199.32
3,45,204.56
3,46,231.75
3,47,197.24
3,48,204.56
3,49,219.20
3,50,202.47
3,51,223.39
3,52,218.16
3,53,208.74
3,54,212.93
3,55,218.16
3,56,211.88
3,57,193.05
3,58,204.56
3,59,202.47
3,60,nan
3,61,nan
3,62,nan
3,63,nan
3,64,nan
3,65,nan
3,66,nan
3,67,nan
3,68,nan
3,69,nan
3,70,nan
3,71,nan
3,72,nan
3,73,nan
3,74,nan
3,75,nan
3,76,nan
3,77,nan
3,78,nan
3,79,nan
4,0,nan
4,1,nan
4,2,nan
4,3,nan
4,4,nan
4,5,nan
4,6,nan
4,7,nan
4,8,nan
4,9,nan
4,10,nan
4,11,nan
4,12,nan
4,13,nan
4,14,nan
4,15,nan
