7,33,nan
7,34,nan
7,35,nan
7,36,nan
7,37,nan
7,38,nan
7,39,nan
8,0,121.00
8,1,155.00
8,2,151.00
8,3,144.00
8,4,165.00
8,5,172.00
8,6,146.00
8,7,139.00
8,8,129.00
8,9,127.00
8,10,106.00
8,11,111.00
8,12,114.00
8,13,120.00
8,14,85.00
8,15,86.00
8,16,112.00
8,17,78.00
8,18,97.00
8,19,102.00
8,20,nan
8,21,nan
8,22,nan
8,23,nan
8,24,nan
8,25,nan
8,26,nan
8,27,nan
8,28,nan
8,29,nan
8,30,nan
8,31,nan
8,32,nan
8,33,nan
8,34,nan
8,35,nan
8,36,nan
8,37,nan
8,38,nan
8,39,nan
9,0,134.00
9,1,131.00
9,2,127.00
9,3,134.00
9,4,158.00
9,5,166.00
9,6,175.00
9,7,161.00
9,8,158.00
9,9,161.00
9,10,128.00
9,11,140.00
9,12,132.00
9,13,112.00
9,14,101.00
9,15,107.00
9,16,107.00
9,17,91.00
9,18,89.00
9,19,47.00
9,20,nan
9,21,nan
9,22,nan
9,23,nan
9,24,nan
9,25,nan
9,26,nan
9,27,nan
9,28,nan
9,29,nan
9,30,nan
9,31,nan
9,32,nan
9,33,nan
9,34,nan
9,35,nan
9,36,nan
9,37,nan
9,38,nan
9,39,nan
10,0,151.00
10,1,143.00
10,2,114.00
10,3,115.00
10,4,161.00
10,5,171.00
10,6,187.00
10,7,193.00
10,8,154.00
10,9,157.00
10,10,182.00
10,11,145.00
10,12,143.00
10,13,126.00
10,14,80.00
10,15,101.00
10,16,93.00
10,17,101.00
10,18,95.00
10,19,84.00
10,20,nan
10,21,nan
10,22,nan
10,23,nan
10,24,nan
10,25,nan
10,26,nan
10,27,nan
10,28,nan
10,29,nan
10,30,nan
10,31,nan
10,32,nan
10,33,nan
10,34,nan
10,35,nan
10,36,nan
10,37,nan
10,38,nan
10,39,nan
11,0,146.00
11,1,144.00
11,2,139.00
11,3,107.00
11,4,147.00
11,5,183.00
11,6,186.00
11,7,178.00
11,8,166.00
11,9,183.00
11,10,168.00
11,11,168.00
11,12,98.00
11,13,108.00
11,14,124.00
11,15,113.00
11,16,109.00
11,17,107.00
11,18,84.00
11,19,88.00
11,20,nan
11,21,nan
11,22,nan
11,23,nan
11,24,nan
11,25,nan
11,26,nan
11,27,nan
11,28,nan
11,29,nan
11,30,nan
11,31,nan
11,32,nan
11,33,nan
11,34,nan
11,35,nan
11,36,nan
11,37,nan
11,38,nan
11,39,nan
12,0,155.00
12,1,145.00
12,2,140.00
12,3,100.00
12,4,118.00
12,5,155.00
12,6,161.00
12,7,176.00
12,8,174.00
12,9,153.00
12,10,167.00
12,11,130.00
12,12,83.00
12,13,96.00
12,14,78.00
12,15,89.00
12,16,140.00
12,17,96.00
12,18,82.00
12,19,91.00
12,20,nan
12,21,nan
12,22,nan
12,23,nan
12,24,nan
12,25,nan
12,26,nan
12,27,nan
12,28,nan
12,29,nan
12,30,nan
12,31,nan
12,32,nan
12,33,nan
12,34,nan
12,35,nan
12,36,nan
12,37,nan
12,38,nan
12,39,nan
13,0,140.00
13,1,135.00
13,2,144.00
13,3,123.00
13,4,114.00
13,5,118.00
13,6,149.00
13,7,151.00
13,8,108.00
13,9,122.00
13,10,125.00
13,11,120.00
13,12,97.00
13,13,110.00
13,14,140.00
13,15,108.00
13,16,139.00
13,17,110.00
13,18,95.00
13,19,86.00
13,20,nan
13,21,nan
13,22,nan
13,23,nan
13,24,nan
13,25,nan
13,26,nan
13,27,nan
13,28,nan
13,29,nan
13,30,nan
13,31,nan
13,32,nan
13,33,nan
13,34,nan
13,35,nan
13,36,nan
13,37,nan
13,38,nan
13,39,nan
14,0,124.00
14,1,140.00
14,2,103.00
14,3,106.00
14,4,102.00
14,5,92.00
14,6,111.00
14,7,99.00
14,8,95.00
14,9,127.00
14,10,105.00
14,11,128.00
14,12,125.00
14,13,117.00
14,14,110.00
14,15,103.00
14,16,114.00
14,17,116.00
14,18,105.00
14,19,89.00
14,20,nan
14,21,nan
14,22,nan
14,23,nan
14,24,nan
14,25,nan
14,26,nan
14,27,nan
14,28,nan
14,29,nan
14,30,nan
14,31,nan
14,32,nan
14,33,nan
14,34,nan
14,35,nan
14,36,nan
14,37,nan
14,38,nan
14,39,nan
15,0,93.00
15,1,88.00
15,2,84.00
15,3,120.00
15,4,98.00
15,5,85.00
15,6,84.00
15,7,105.00
15,8,92.00
15,9,113.00
15,10,116.00
15,11,147.00
15,12,151.00
15,13,135.00
15,14,122.00
15,15,87.00
15,16,106.00
15,17,86.00
15,18,107.00
15,19,101.00
15,20,nan
15,21,nan
15,22,nan
15,23,nan
15,24,nan
15,25,nan
15,26,nan
15,27,nan
15,28,nan
15,29,nan
15,30,nan
15,31,nan
15,32,nan
15,33,nan
15,34,nan
15,35,nan
15,36,nan
15,37,nan
15,38,nan
15,39,nan
16,0,64.00
16,1,84.00
16,2,91.00
16,3,75.00
16,4,85.00
16,5,74.00
16,6,63.00
16,7,77.00
16,8,117.00
16,9,126.00
16,10,145.00
16,11,163.00
16,12,136.00
16,13,131.00
16,14,112.00
16,15,103.00
16,16,66.00
16,17,68.00
16,18,109.00
16,19,104.00
16,20,nan
16,21,nan
16,22,nan
16,23,nan
16,24,nan
16,25,nan
16,26,nan
16,27,nan
16,28,nan
16,29,nan
16,30,nan
16,31,nan
16,32,nan
16,33,nan
16,34,nan
16,35,nan
16,36,nan
16,37,nan
16,38,nan
16,39,nan
17,0,97.00
17,1,73.00
17,2,108.00
17,3,87.00
17,4,53.00
17,5,59.00
17,6,58.00
17,7,67.00
17,8,94.00
17,9,124.00
17,10,151.00
17,11,153.00
17,12,139.00
17,13,129.00
17,14,81.00
17,15,83.00
17,16,76.00
17,17,120.00
17,18,111.00
17,19,99.00
17,20,nan
17,21,nan
17,22,nan
17,23,nan
17,24,nan
17,25,nan
17,26,nan
17,27,nan
17,28,nan
17,29,nan
17,30,nan
17,31,nan
17,32,nan
17,33,nan
17,34,nan
17,35,nan
17,36,nan
17,37,nan
17,38,nan
17,39,nan
18,0,94.00
18,1,74.00
18,2,81.00
18,3,77.00
18,4,50.00
18,5,44.00
18,6,59.00
18,7,71.00
18,8,88.00
18,9,119.00
18,10,129.00
18,11,127.00
18,12,112.00
18,13,116.00
18,14,106.00
18,15,95.00
18,16,114.00
18,17,117.00
18,18,105.00
18,19,93.00
18,20,nan
18,21,nan
18,22,nan
18,23,nan
18,24,nan
18,25,nan
18,26,nan
18,27,nan
18,28,nan
18,29,nan
18,30,nan
18,31,nan
18,32,nan
18,33,nan
18,34,nan
18,35,nan
18,36,nan
18,37,nan
18,38,nan
18,39,nan
19,0,85.00
19,1,118.00
19,2,85.00
19,3,97.00
19,4,62.00
19,5,61.00
19,6,71.00
19,7,68.00
19,8,87.00
19,9,92.00
19,10,106.00
19,11,120.00
19,12,155.00
19,13,126.00
19,14,103.00
19,15,94.00
19,16,121.00
19,17,102.00
19,18,92.00
19,19,92.00
19,20,nan
19,21,nan
19,22,nan
19,23,nan
19,24,nan
19,25,nan
19,26,nan
19,27,nan
19,28,nan
19,29,nan
19,30,nan
19,31,nan
19,32,nan
19,33,nan
19,34,nan
19,35,nan
19,36,nan
19,37,nan
19,38,nan
19,39,nan
20,0,91.00
20,1,90.00
20,2,86.00
20,3,87.00
20,4,82.00
20,5,80.00
20,6,77.00
20,7,79.00
20,8,77.00
20,9,82.00
20,10,109.00
20,11,118.00
20,12,113.00
20,13,139.00
20,14,142.00
20,15,103.00
20,16,103.00
20,17,100.00
20,18,94.00
20,19,104.00
20,20,103.00
20,21,117.00
20,22,101.00
20,23,63.00
20,24,52.00
20,25,69.00
20,26,92.00
20,27,83.00
20,28,91.00
20,29,127.00
20,30,94.00
20,31,129.00
20,32,106.00
20,33,119.00
20,34,171.00
20,35,160.00
20,36,155.00
20,37,133.00
20,38,126.00
20,39,135.00
21,0,88.00
21,1,87.00
21,2,82.00
21,3,81.00
21,4,73.00
21,5,73.00
21,6,67.00
21,7,65.00
21,8,100.00
21,9,99.00
21,10,107.00
21,11,110.00
21,12,111.00
21,13,131.00
21,14,126.00
21,15,88.00
21,16,104.00
21,17,112.00
21,18,92.00
21,19,83.00
21,20,118.00
21,21,119.00
21,22,85.00
21,23,65.00
21,24,72.00
21,25,60.00
21,26,85.00
21,27,94.00
21,28,94.00
21,29,100.00
21,30,137.00
21,31,106.00
21,32,103.00
21,33,142.00
21,34,167.00
21,35,171.00
21,36,143.00
21,37,135.00
21,38,143.00
21,39,116.00
22,0,90.00
22,1,84.00
22,2,75.00
22,3,75.00
22,4,71.00
22,5,64.00
22,6,64.00
22,7,66.00
22,8,73.00
22,9,94.00
22,10,99.00
22,11,105.00
22,12,117.00
22,13,123.00
22,14,111.00
22,15,94.00
22,16,81.00
22,17,95.00
22,18,86.00
22,19,84.00
22,20,105.00
22,21,107.00
22,22,114.00
22,23,118.00
22,24,114.00
22,25,88.00
22,26,86.00
22,27,87.00
22,28,96.00
22,29,85.00
22,30,94.00
22,31,101.00
22,32,115.00
22,33,139.00
22,34,155.00
22,35,143.00
22,36,173.00
22,37,133.00
22,38,144.00
22,39,136.00
23,0,93.00
23,1,95.00
23,2,88.00
23,3,80.00
23,4,77.00
23,5,69.00
23,6,66.00
23,7,68.00
23,8,66.00
23,9,76.00
23,10,89.00
23,11,78.00
23,12,99.00
23,13,94.00
23,14,108.00
23,15,96.00
23,16,83.00
23,17,93.00
23,18,89.00
23,19,97.00
23,20,116.00
23,21,83.00
23,22,139.00
23,23,126.00
23,24,139.00
23,25,103.00
23,26,109.00
23,27,92.00
23,28,81.00
23,29,93.00
23,30,100.00
23,31,139.00
23,32,110.00
23,33,153.00
23,34,149.00
23,35,115.00
23,36,139.00
23,37,142.00
23,38,156.00
23,39,137.00
24,0,101.00
24,1,88.00
24,2,88.00
24,3,89.00
24,4,79.00
24,5,74.00
24,6,66.00
24,7,65.00
24,8,59.00
24,9,70.00
24,10,75.00
24,11,75.00
24,12,72.00
24,13,84.00
24,14,79.00
24,15,103.00
24,16,80.00
24,17,90.00
24,18,102.00
24,19,104.00
24,20,128.00
24,21,147.00
24,22,75.00
24,23,112.00
24,24,81.00
24,25,111.00
24,26,80.00
24,27,84.00
24,28,104.00
24,29,115.00
24,30,103.00
24,31,101.00
24,32,107.00
24,33,111.00
24,34,113.00
24,35,144.00
24,36,152.00
24,37,161.00
24,38,144.00
24,39,129.00
25,0,106.00
25,1,95.00
25,2,96.00
25,3,90.00
25,4,84.00
25,5,78.00
25,6,76.00
25,7,67.00
25,8,61.00
25,9,71.00
25,10,74.00
25,11,83.00
25,12,80.00
25,13,61.00
25,14,75.00
25,15,96.00
25,16,87.00
25,17,87.00
25,18,107.00
25,19,118.00
25,20,130.00
25,21,120.00
25,22,119.00
25,23,116.00
25,24,116.00
25,25,99.00
25,26,111.00
25,27,70.00
25,28,103.00
25,29,87.00
25,30,101.00
25,31,102.00
25,32,85.00
25,33,104.00
25,34,114.00
25,35,133.00
25,36,140.00
25,37,128.00
25,38,125.00
25,39,130.00
26,0,103.00
26,1,99.00
26,2,96.00
26,3,91.00
26,4,89.00
26,5,78.00
26,6,80.00
26,7,82.00
26,8,62.00
26,9,78.00
26,10,67.00
26,11,79.00
26,12,82.00
26,13,78.00
26,14,74.00
26,15,92.00
26,16,95.00
26,17,105.00
26,18,99.00
26,19,107.00
26,20,112.00
26,21,141.00
26,22,111.00
26,23,104.00
26,24,117.00
26,25,106.00
26,26,105.00
26,27,89.00
26,28,83.00
26,29,80.00
26,30,85.00
26,31,95.00
26,32,88.00
26,33,92.00
26,34,96.00
26,35,128.00
26,36,120.00
26,37,97.00
26,38,162.00
26,39,141.00
27,0,95.00
27,1,109.00
27,2,92.00
27,3,91.00
27,4,87.00
27,5,80.00
27,6,82.00
27,7,79.00
27,8,64.00
27,9,75.00
27,10,80.00
27,11,76.00
27,12,78.00
27,13,90.00
27,14,81.00
27,15,89.00
27,16,84.00
27,17,89.00
27,18,96.00
27,19,97.00
27,20,125.00
27,21,128.00
27,22,135.00
27,23,110.00
27,24,113.00
27,25,83.00
27,26,82.00
27,27,86.00
27,28,81.00
27,29,83.00
27,30,84.00
27,31,84.00
27,32,78.00
27,33,89.00
27,34,92.00
27,35,119.00
27,36,138.00
27,37,147.00
27,38,106.00
27,39,159.00
28,0,101.00
28,1,80.00
28,2,100.00
28,3,89.00
28,4,102.00
28,5,88.00
28,6,80.00
28,7,77.00
28,8,76.00
28,9,81.00
28,10,86.00
28,11,93.00
28,12,87.00
28,13,82.00
28,14,87.00
28,15,93.00
28,16,93.00
28,17,89.00
28,18,91.00
28,19,105.00
28,20,107.00
28,21,100.00
28,22,120.00
28,23,102.00
28,24,87.00
28,25,91.00
28,26,96.00
28,27,77.00
28,28,71.00
28,29,73.00
28,30,71.00
28,31,83.00
28,32,75.00
28,33,75.00
28,34,83.00
28,35,112.00
28,36,128.00
28,37,137.00
28,38,185.00
28,39,176.00
29,0,98.00
29,1,99.00
29,2,94.00
29,3,94.00
29,4,102.00
29,5,89.00
29,6,89.00
29,7,81.00
29,8,78.00
29,9,81.00
29,10,83.00
29,11,77.00
29,12,84.00
29,13,93.00
29,14,94.00
29,15,92.00
29,16,94.00
29,17,98.00
29,18,103.00
29,19,102.00
29,20,122.00
29,21,108.00
29,22,115.00
29,23,113.00
29,24,96.00
29,25,85.00
29,26,82.00
29,27,80.00
29,28,76.00
29,29,75.00
29,30,68.00
29,31,65.00
29,32,74.00
29,33,76.00
29,34,97.00
29,35,133.00
29,36,128.00
29,37,153.00
29,38,195.00
29,39,199.00
30,0,101.00
30,1,102.00
30,2,103.00
30,3,94.00
30,4,90.00
30,5,94.00
30,6,83.00
30,7,91.00
30,8,84.00
30,9,83.00
30,10,91.00
30,11,84.00
30,12,102.00
30,13,101.00
30,14,94.00
30,15,94.00
30,16,87.00
30,17,90.00
30,18,94.00
30,19,104.00
30,20,122.00
30,21,113.00
30,22,114.00
30,23,108.00
30,24,89.00
30,25,102.00
30,26,81.00
30,27,80.00
30,28,77.00
30,29,65.00
30,30,65.00
30,31,72.00
30,32,79.00
30,33,88.00
30,34,88.00
30,35,107.00
30,36,117.00
30,37,144.00
30,38,181.00
30,39,202.00
31,0,114.00
31,1,103.00
31,2,100.00
31,3,96.00
31,4,83.00
31,5,83.00
31,6,76.00
31,7,83.00
31,8,82.00
31,9,83.00
31,10,81.00
31,11,88.00
31,12,90.00
31,13,95.00
31,14,94.00
31,15,91.00
31,16,84.00
31,17,76.00
31,18,92.00
31,19,93.00
31,20,106.00
31,21,119.00
31,22,109.00
31,23,107.00
31,24,95.00
31,25,79.00
31,26,82.00
31,27,80.00
31,28,67.00
31,29,65.00
31,30,68.00
31,31,73.00
31,32,75.00
31,33,96.00
31,34,83.00
31,35,110.00
31,36,149.00
31,37,129.00
31,38,157.00
31,39,171.00
32,0,107.00
32,1,95.00
32,2,99.00
32,3,90.00
32,4,70.00
32,5,75.00
32,6,74.00
32,7,72.00
32,8,85.00
32,9,85.00
32,10,84.00
32,11,87.00
32,12,93.00
32,13,105.00
32,14,77.00
32,15,81.00
32,16,83.00
32,17,84.00
32,18,86.00
32,19,85.00
32,20,121.00
32,21,114.00
32,22,106.00
32,23,87.00
32,24,74.00
32,25,80.00
32,26,69.00
32,27,67.00
32,28,66.00
32,29,64.00
32,30,70.00
32,31,66.00
32,32,70.00
32,33,66.00
32,34,98.00
32,35,82.00
32,36,117.00
32,37,145.00
32,38,161.00
32,39,201.00
33,0,95.00
33,1,101.00
33,2,104.00
33,3,96.00
33,4,73.00
33,5,61.00
33,6,80.00
33,7,74.00
33,8,81.00
33,9,68.00
33,10,87.00
33,11,95.00
33,12,89.00
33,13,84.00
33,14,89.00
33,15,83.00
33,16,87.00
33,17,90.00
33,18,99.00
33,19,94.00
33,20,100.00
33,21,106.00
33,22,96.00
33,23,93.00
33,24,75.00
33,25,71.00
33,26,68.00
33,27,58.00
33,28,60.00
33,29,62.00
33,30,67.00
33,31,69.00
33,32,81.00
33,33,91.00
33,34,91.00
33,35,113.00
33,36,104.00
33,37,152.00
33,38,173.00
33,39,190.00
34,0,105.00
34,1,100.00
34,2,104.00
34,3,99.00
34,4,85.00
34,5,85.00
34,6,69.00
34,7,72.00
34,8,74.00
34,9,81.00
34,10,85.00
34,11,81.00
34,12,81.00
34,13,90.00
34,14,85.00
34,15,86.00
34,16,91.00
34,17,88.00
34,18,88.00
34,19,83.00
34,20,92.00
34,21,99.00
34,22,94.00
34,23,81.00
34,24,74.00
34,25,67.00
34,26,64.00
34,27,61.00
34,28,62.00
34,29,73.00
34,30,69.00
34,31,84.00
34,32,80.00
34,33,87.00
34,34,104.00
34,35,105.00
34,36,132.00
34,37,144.00
34,38,176.00
34,39,161.00
35,0,108.00
35,1,115.00
35,2,97.00
35,3,103.00
35,4,95.00
35,5,95.00
35,6,73.00
35,7,79.00
35,8,75.00
35,9,83.00
35,10,72.00
35,11,85.00
35,12,82.00
35,13,82.00
35,14,78.00
35,15,85.00
35,16,79.00
35,17,83.00
35,18,91.00
35,19,84.00
35,20,83.00
35,21,80.00
35,22,82.00
35,23,71.00
35,24,72.00
35,25,61.00
35,26,59.00
35,27,65.00
35,28,74.00
35,29,71.00
35,30,77.00
35,31,91.00
35,32,83.00
35,33,108.00
35,34,126.00
35,35,112.00
35,36,137.00
35,37,136.00
35,38,171.00
35,39,181.00
36,0,114.00
36,1,123.00
36,2,104.00
36,3,97.00
36,4,100.00
36,5,78.00
36,6,80.00
36,7,80.00
36,8,74.00
36,9,79.00
36,10,84.00
36,11,83.00
36,12,83.00
36,13,80.00
36,14,74.00
36,15,80.00
36,16,86.00
36,17,82.00
36,18,87.00
36,19,85.00
36,20,90.00
36,21,83.00
36,22,87.00
36,23,77.00
36,24,66.00
36,25,55.00
36,26,69.00
36,27,65.00
36,28,66.00
36,29,73.00
36,30,80.00
36,31,85.00
36,32,95.00
36,33,95.00
36,34,116.00
36,35,135.00
36,36,138.00
36,37,125.00
36,38,156.00
36,39,191.00
37,0,110.00
37,1,110.00
37,2,124.00
37,3,98.00
37,4,80.00
37,5,89.00
37,6,89.00
37,7,72.00
37,8,80.00
37,9,72.00
37,10,85.00
37,11,74.00
37,12,81.00
37,13,87.00
37,14,78.00
37,15,75.00
37,16,79.00
37,17,87.00
37,18,79.00
37,19,79.00
37,20,86.00
37,21,79.00
37,22,77.00
37,23,67.00
37,24,72.00
37,25,66.00
37,26,64.00
37,27,72.00
37,28,90.00
37,29,72.00
37,30,96.00
37,31,86.00
37,32,86.00
37,33,103.00
37,34,107.00
37,35,115.00
37,36,134.00
37,37,154.00
37,38,137.00
37,39,148.00
38,0,101.00
38,1,115.00
38,2,80.00
38,3,87.00
38,4,80.00
38,5,92.00
38,6,97.00
38,7,91.00
38,8,60.00
38,9,63.00
38,10,81.00
38,11,76.00
38,12,77.00
38,13,68.00
38,14,83.00
38,15,70.00
38,16,67.00
38,17,66.00
38,18,79.00
38,19,78.00
38,20,81.00
38,21,83.00
38,22,72.00
38,23,68.00
38,24,67.00
38,25,69.00
38,26,64.00
38,27,70.00
38,28,63.00
38,29,71.00
38,30,71.00
38,31,100.00
38,32,98.00
38,33,109.00
38,34,121.00
38,35,97.00
38,36,134.00
38,37,145.00
38,38,173.00
38,39,157.00
39,0,94.00
39,1,94.00
39,2,93.00
39,3,81.00
39,4,84.00
39,5,103.00
39,6,95.00
39,7,76.00
39,8,66.00
39,9,74.00
39,10,81.00
39,11,81.00
39,12,77.00
39,13,79.00
39,14,63.00
39,15,69.00
39,16,64.00
39,17,73.00
39,18,75.00
39,19,79.00
39,20,82.00
39,21,72.00
39,22,61.00
39,23,62.00
39,24,56.00
39,25,58.00
39,26,63.00
39,27,63.00
39,28,74.00
39,29,90.00
39,30,78.00
39,31,109.00
39,32,107.00
39,33,128.00
39,34,124.00
39,35,102.00
39,36,143.00
39,37,147.00
39,38,165.00
39,39,167.00
40,0,88.54
40,1,84.26
40,2,94.03
40,3,87.93
40,4,101.97
40,5,78.77
40,6,92.20
40,7,92.20
40,8,65.94
40,9,62.89
40,10,68.39
40,11,86.10
40,12,76.94
40,13,72.05
40,14,70.22
40,15,58.01
40,16,72.05
40,17,57.40
40,18,65.33
40,19,65.94
40,20,69.00
40,21,63.00
40,22,66.00
40,23,62.00
40,24,59.00
40,25,66.00
40,26,65.00
40,27,74.00
40,28,61.00
40,29,94.00
40,30,102.00
40,31,87.00
40,32,115.00
40,33,106.00
40,34,128.00
40,35,137.00
40,36,146.00
40,37,140.00
40,38,113.00
40,39,174.00
41,0,90.37
41,1,114.19
41,2,88.54
41,3,94.03
41,4,90.37
41,5,140.44
41,6,91.59
41,7,96.48
41,8,108.69
41,9,74.49
41,10,54.95
41,11,95.87
41,12,69.61
41,13,80.60
41,14,68.39
41,15,69.00
41,16,86.10
41,17,48.24
41,18,53.73
41,19,54.95
41,20,60.00
41,21,54.00
41,22,52.00
41,23,55.00
41,24,56.00
41,25,65.00
41,26,64.00
41,27,75.00
41,28,65.00
41,29,89.00
41,30,92.00
41,31,85.00
41,32,104.00
41,33,119.00
41,34,127.00
41,35,138.00
41,36,162.00
41,37,163.00
41,38,160.00
41,39,167.00
42,0,95.87
42,1,84.87
42,2,94.03
42,3,98.92
42,4,91.59
42,5,89.15
42,6,88.54
42,7,93.42
42,8,78.77
42,9,77.55
42,10,80.60
42,11,64.72
42,12,89.15
42,13,79.38
42,14,70.83
42,15,64.11
42,16,43.96
42,17,49.46
42,18,52.51
42,19,50.68
42,20,55.00
42,21,53.00
42,22,51.00
42,23,54.00
42,24,65.00
42,25,65.00
42,26,79.00
42,27,56.00
42,28,73.00
42,29,95.00
42,30,107.00
42,31,118.00
42,32,108.00
42,33,110.00
42,34,146.00
42,35,141.00
42,36,146.00
42,37,165.00
42,38,153.00
42,39,166.00
43,0,95.87
43,1,96.48
43,2,95.26
43,3,90.37
43,4,95.26
43,5,92.20
43,6,101.97
43,7,90.37
43,8,73.88
43,9,81.21
43,10,85.49
43,11,69.00
43,12,73.27
43,13,74.49
43,14,81.82
43,15,58.62
43,16,51.90
43,17,47.01
43,18,57.40
43,19,56.79
43,20,57.00
43,21,58.00
43,22,68.00
43,23,60.00
43,24,71.00
43,25,77.00
43,26,96.00
43,27,81.00
43,28,68.00
43,29,140.00
43,30,109.00
43,31,104.00
43,32,135.00
43,33,129.00
43,34,153.00
43,35,154.00
43,36,177.00
43,37,122.00
43,38,150.00
43,39,140.00
44,0,90.37
44,1,92.81
44,2,94.65
44,3,80.60
44,4,90.37
44,5,83.04
44,6,98.31
44,7,89.15
44,8,87.93
44,9,91.59
44,10,87.32
44,11,51.90
44,12,71.44
44,13,78.16
44,14,70.22
44,15,96.48
44,16,74.49
44,17,69.00
44,18,59.23
44,19,64.72
44,20,57.00
44,21,55.00
44,22,54.00
44,23,64.00
44,24,73.00
44,25,75.00
44,26,81.00
44,27,89.00
44,28,100.00
44,29,102.00
44,30,118.00
44,31,138.00
44,32,135.00
44,33,143.00
44,34,160.00
44,35,168.00
44,36,175.00
44,37,155.00
44,38,170.00
44,39,151.00
