0,20,128.0
0,19,124.0
0,18,128.0
0,17,126.0
0,16,161.0
0,15,120.0
0,14,113.0
0,13,122.0
0,12,38.0
0,11,107.0
0,10,130.0
0,9,104.0
0,8,118.0
0,7,70.0
0,6,122.0
0,5,115.0
0,4,136.0
0,3,113.0
0,2,122.0
0,1,122.0
1,20,130.0
1,19,154.0
1,18,130.0
1,17,152.0
1,16,112.0
1,15,145.0
1,14,128.0
1,13,162.0
1,12,39.0
1,11,122.0
1,10,150.0
1,9,114.0
1,8,129.0
1,7,45.0
1,6,120.0
1,5,132.0
1,4,147.0
1,3,122.0
1,2,106.0
1,1,113.0
2,20,120.0
2,19,120.0
2,18,120.0
2,17,122.0
2,16,139.0
2,15,126.0
2,14,112.0
2,13,157.0
2,12,141.0
2,11,60.0
2,10,136.0
2,9,146.0
2,8,136.0
2,7,148.0
2,6,98.0
2,5,139.0
2,4,136.0
2,3,157.0
2,2,124.0
2,1,138.0
3,20,142.0
3,19,146.0
3,18,132.0
3,17,140.0
3,16,132.0
3,15,116.0
3,14,126.0
3,13,125.0
3,12,145.0
3,11,142.0
3,10,141.0
3,9,129.0
3,8,48.0
3,7,135.0
3,6,140.0
3,5,132.0
3,4,127.0
3,3,143.0
3,2,125.0
3,1,115.0
4,20,142.0
4,19,137.0
4,18,158.0
4,17,145.0
4,16,127.0
4,15,127.0
4,14,135.0
4,13,136.0
4,12,161.0
4,11,133.0
4,10,161.0
4,9,161.0
4,8,136.0
4,7,108.0
4,6,151.0
4,5,140.0
4,4,152.0
4,3,143.0
4,2,167.0
4,1,146.0
5,20,152.0
5,19,145.0
5,18,138.0
5,17,134.0
5,16,138.0
5,15,153.0
5,14,106.0
5,13,127.0
5,12,93.0
5,11,109.0
5,10,151.0
5,9,144.0
5,8,149.0
5,7,168.0
5,6,154.0
5,5,84.0
5,4,155.0
5,3,145.0
5,2,146.0
5,1,131.0
6,20,146.0
6,19,145.0
6,18,142.0
6,17,155.0
6,16,152.0
6,15,151.0
6,14,163.0
6,13,138.0
6,12,151.0
6,11,138.0
6,10,149.0
6,9,150.0
6,8,150.0
6,7,155.0
6,6,151.0
6,5,146.0
6,4,158.0
6,3,156.0
6,2,163.0
6,1,145.0
7,20,132.0
7,19,149.0
7,18,156.0
7,17,138.0
7,16,165.0
7,15,128.0
7,14,138.0
7,13,125.0
7,12,119.0
7,11,118.0
7,10,119.0
7,9,115.0
7,8,138.0
7,7,135.0
7,6,131.0
7,5,131.0
7,4,129.0
7,3,126.0
7,2,149.0
7,1,148.0
8,20,143.0
8,19,164.0
8,18,144.0
8,17,159.0
8,16,160.0
8,15,121.0
8,14,119.0
8,13,109.0
8,12,140.0
8,11,117.0
8,10,124.0
8,9,125.0
8,8,130.0
8,7,118.0
8,6,132.0
8,5,129.0
8,4,117.0
8,3,129.0
8,2,123.0
8,1,126.0
9,20,133.0
9,19,153.0
9,18,129.0
9,17,134.0
9,16,149.0
9,15,124.0
9,14,124.0
9,13,103.0
9,12,140.0
9,11,120.0
9,10,119.0
9,9,113.0
9,8,110.0
9,7,121.0
9,6,133.0
9,5,109.0
9,4,104.0
9,3,119.0
9,2,121.0
9,1,132.0
10,20,140.0
10,19,143.0
10,18,131.0
10,17,141.0
10,16,119.0
10,15,110.0
10,14,120.0
10,13,115.0
10,12,111.0
10,11,107.0
10,10,113.0
10,9,109.0
10,8,105.0
10,7,106.0
10,6,111.0
10,5,108.0
10,4,110.0
10,3,109.0
10,2,110.0
10,1,110.0
11,20,136.0
11,19,135.0
11,18,143.0
11,17,125.0
11,16,128.0
11,15,114.0
11,14,109.0
11,13,125.0
11,12,116.0
11,11,105.0
11,10,116.0
11,9,108.0
11,8,107.0
11,7,104.0
11,6,114.0
11,5,106.0
11,4,103.0
11,3,100.0
11,2,105.0
11,1,104.0
12,20,145.0
12,19,142.0
12,18,157.0
12,17,147.0
12,16,143.0
12,15,112.0
12,14,114.0
12,13,117.0
12,12,127.0
12,11,114.0
12,10,107.0
12,9,121.0
12,8,111.0
12,7,115.0
12,6,117.0
12,5,110.0
12,4,116.0
12,3,105.0
12,2,101.0
12,1,108.0
13,20,165.0
13,19,160.0
13,18,151.0
13,17,141.0
13,16,124.0
13,15,130.0
13,14,113.0
13,13,119.0
13,12,126.0
13,11,121.0
13,10,112.0
13,9,119.0
13,8,108.0
13,7,117.0
13,6,111.0
13,5,115.0
13,4,113.0
13,3,123.0
13,2,116.0
13,1,108.0
14,20,156.0
14,19,154.0
14,18,138.0
14,17,118.0
14,16,128.0
14,15,113.0
14,14,112.0
14,13,122.0
14,12,110.0
14,11,109.0
14,10,124.0
14,9,123.0
14,8,109.0
14,7,106.0
14,6,112.0
14,5,124.0
14,4,120.0
14,3,122.0
14,2,133.0
14,1,60.0
15,20,150.0
15,19,159.0
15,18,144.0
15,17,130.0
15,16,118.0
15,15,110.0
15,14,120.0
15,13,110.0
15,12,114.0
15,11,113.0
15,10,122.0
15,9,125.0
15,8,114.0
15,7,108.0
15,6,126.0
15,5,149.0
15,4,134.0
15,3,144.0
15,2,145.0
15,1,127.0
16,20,174.0
16,19,158.0
16,18,129.0
16,17,129.0
16,16,138.0
16,15,123.0
16,14,121.0
16,13,115.0
16,12,125.0
16,11,117.0
16,10,118.0
16,9,120.0
16,8,137.0
16,7,119.0
16,6,124.0
16,5,138.0
16,4,135.0
16,3,146.0
16,2,143.0
16,1,108.0
17,20,178.0
17,19,168.0
17,18,161.0
17,17,63.0
17,16,146.0
17,15,123.0
17,14,124.0
17,13,127.0
17,12,114.0
17,11,72.0
17,10,124.0
17,9,128.0
17,8,92.0
17,7,131.0
17,6,122.0
17,5,120.0
17,4,130.0
17,3,119.0
17,2,101.0
17,1,74.0
18,20,154.0
18,19,79.0
18,18,163.0
18,17,101.0
18,16,143.0
18,15,154.0
18,14,123.0
18,13,118.0
18,12,114.0
18,11,113.0
18,10,115.0
18,9,138.0
18,8,137.0
18,7,146.0
18,6,123.0
18,5,118.0
18,4,129.0
18,3,117.0
18,2,156.0
18,1,173.0
19,20,157.0
19,19,168.0
19,18,166.0
19,17,167.0
19,16,138.0
19,15,131.0
19,14,128.0
19,13,127.0
19,12,133.0
19,11,55.0
19,10,145.0
19,9,139.0
19,8,160.0
19,7,78.0
19,6,134.0
19,5,125.0
19,4,127.0
19,3,118.0
19,2,143.0
19,1,153.0
